2023-10-18 14:35:01,078 [MainThread] INFO ConfigLoader - Using 'cuda:0' device
2023-10-18 14:35:01,188 [MainThread] INFO UNet3DPredict - Loading model from /net/fs01/work01/yasuda/data/multi/230809/best_checkpoint.pytorch...
2023-10-18 14:35:01,775 [MainThread] INFO UNet3DPredict - Using 4 GPUs for prediction
2023-10-18 14:35:01,775 [MainThread] INFO UNet3DPredict - Sending the model to 'cuda:0'
2023-10-18 14:35:14,767 [MainThread] INFO UNet3DPredict - Saving predictions to: /net/fs01/work01/yasuda/data/multi/predictions/231018_sD19/
2023-10-18 14:35:20,534 [MainThread] INFO Dataset - Creating test set loaders...
2023-10-18 14:35:20,534 [MainThread] WARNING Dataset - Cannot find dataset class in the config. Using default 'StandardHDF5Dataset'.
2023-10-18 14:35:20,535 [MainThread] INFO HDF5Dataset - Loading test set from: /net/fs01/work01/yasuda/data/221x1100x1100/4d_raw_resize_sD19.h5...
2023-10-18 14:36:49,993 [MainThread] INFO HDF5Dataset - Input stats: min=0, max=255, mean=127.33685726786582, std=4.205134960616607
2023-10-18 14:36:54,729 [MainThread] INFO Dataset - Slice builder config: {'name': 'SliceBuilder', 'patch_shape': [64, 128, 128], 'stride_shape': [32, 100, 100]}
2023-10-18 14:36:54,944 [MainThread] INFO HDF5Dataset - Number of patches: 1008
2023-10-18 14:36:55,005 [MainThread] INFO Dataset - Number of workers for the dataloader: 8
2023-10-18 14:36:55,006 [MainThread] INFO Dataset - 4 GPUs available. Using batch_size = 4 * 1
2023-10-18 14:36:55,006 [MainThread] INFO Dataset - Batch size for dataloader: 4
2023-10-18 14:36:55,006 [MainThread] INFO Dataset - Loading test set from: /net/fs01/work01/yasuda/data/221x1100x1100/4d_raw_resize_sD19.h5...
2023-10-18 14:36:55,006 [MainThread] INFO UNetPredictor - Processing '/net/fs01/work01/yasuda/data/221x1100x1100/4d_raw_resize_sD19.h5'...
2023-10-18 14:36:55,006 [MainThread] INFO UNetPredictor - Running prediction on 252 batches...
2023-10-18 14:36:55,006 [MainThread] INFO UNetPredictor - The shape of the output prediction maps (CDHW): (4, 253, 1164, 1164)
2023-10-18 14:36:55,006 [MainThread] INFO UNetPredictor - Using patch_halo: (4, 8, 8)
2023-10-18 14:36:55,010 [MainThread] INFO UNetPredictor - Allocating prediction and normalization arrays...
2023-10-18 14:37:02,483 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(0, 128, None), slice(0, 128, None))...
2023-10-18 14:37:03,152 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(100, 228, None), slice(300, 428, None))...
2023-10-18 14:37:03,326 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(100, 228, None), slice(400, 528, None))...
2023-10-18 14:37:03,332 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(100, 228, None), slice(500, 628, None))...
2023-10-18 14:37:03,339 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(100, 228, None), slice(600, 728, None))...
2023-10-18 14:37:03,345 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(100, 228, None), slice(700, 828, None))...
2023-10-18 14:37:03,519 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(100, 228, None), slice(800, 928, None))...
2023-10-18 14:37:03,526 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(100, 228, None), slice(900, 1028, None))...
2023-10-18 14:37:03,532 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(100, 228, None), slice(1000, 1128, None))...
2023-10-18 14:37:03,538 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(100, 228, None), slice(1036, 1164, None))...
2023-10-18 14:37:03,710 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(200, 328, None), slice(0, 128, None))...
2023-10-18 14:37:03,724 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(200, 328, None), slice(100, 228, None))...
2023-10-18 14:37:03,730 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(200, 328, None), slice(200, 328, None))...
2023-10-18 14:37:03,736 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(200, 328, None), slice(300, 428, None))...
2023-10-18 14:37:03,909 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(200, 328, None), slice(400, 528, None))...
2023-10-18 14:37:03,916 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(200, 328, None), slice(500, 628, None))...
2023-10-18 14:37:03,922 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(200, 328, None), slice(600, 728, None))...
2023-10-18 14:37:03,928 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(200, 328, None), slice(700, 828, None))...
2023-10-18 14:37:04,106 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(200, 328, None), slice(800, 928, None))...
2023-10-18 14:37:04,112 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(200, 328, None), slice(900, 1028, None))...
2023-10-18 14:37:04,119 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(200, 328, None), slice(1000, 1128, None))...
2023-10-18 14:37:04,125 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(200, 328, None), slice(1036, 1164, None))...
2023-10-18 14:37:04,298 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(300, 428, None), slice(0, 128, None))...
2023-10-18 14:37:04,311 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(300, 428, None), slice(100, 228, None))...
2023-10-18 14:37:04,317 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(300, 428, None), slice(200, 328, None))...
2023-10-18 14:37:04,324 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(300, 428, None), slice(300, 428, None))...
2023-10-18 14:37:04,496 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(300, 428, None), slice(400, 528, None))...
2023-10-18 14:37:04,503 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(300, 428, None), slice(500, 628, None))...
2023-10-18 14:37:04,509 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(300, 428, None), slice(600, 728, None))...
2023-10-18 14:37:04,515 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(300, 428, None), slice(700, 828, None))...
2023-10-18 14:37:04,688 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(300, 428, None), slice(800, 928, None))...
2023-10-18 14:37:04,695 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(300, 428, None), slice(900, 1028, None))...
2023-10-18 14:37:04,701 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(300, 428, None), slice(1000, 1128, None))...
2023-10-18 14:37:04,707 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(300, 428, None), slice(1036, 1164, None))...
2023-10-18 14:37:04,882 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(400, 528, None), slice(0, 128, None))...
2023-10-18 14:37:04,896 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(400, 528, None), slice(100, 228, None))...
2023-10-18 14:37:04,902 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(400, 528, None), slice(200, 328, None))...
2023-10-18 14:37:04,908 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(400, 528, None), slice(300, 428, None))...
2023-10-18 14:37:05,081 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(400, 528, None), slice(400, 528, None))...
2023-10-18 14:37:05,088 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(400, 528, None), slice(500, 628, None))...
2023-10-18 14:37:05,094 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(400, 528, None), slice(600, 728, None))...
2023-10-18 14:37:05,100 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(400, 528, None), slice(700, 828, None))...
2023-10-18 14:37:05,274 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(400, 528, None), slice(800, 928, None))...
2023-10-18 14:37:05,280 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(400, 528, None), slice(900, 1028, None))...
2023-10-18 14:37:05,286 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(400, 528, None), slice(1000, 1128, None))...
2023-10-18 14:37:05,293 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(400, 528, None), slice(1036, 1164, None))...
2023-10-18 14:37:05,467 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(500, 628, None), slice(0, 128, None))...
2023-10-18 14:37:05,481 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(500, 628, None), slice(100, 228, None))...
2023-10-18 14:37:05,487 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(500, 628, None), slice(200, 328, None))...
2023-10-18 14:37:05,493 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(500, 628, None), slice(300, 428, None))...
2023-10-18 14:37:05,667 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(500, 628, None), slice(400, 528, None))...
2023-10-18 14:37:05,674 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(500, 628, None), slice(500, 628, None))...
2023-10-18 14:37:05,680 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(500, 628, None), slice(600, 728, None))...
2023-10-18 14:37:05,686 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(500, 628, None), slice(700, 828, None))...
2023-10-18 14:37:05,861 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(500, 628, None), slice(800, 928, None))...
2023-10-18 14:37:05,868 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(500, 628, None), slice(900, 1028, None))...
2023-10-18 14:37:05,874 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(500, 628, None), slice(1000, 1128, None))...
2023-10-18 14:37:05,880 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(500, 628, None), slice(1036, 1164, None))...
2023-10-18 14:37:06,057 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(600, 728, None), slice(0, 128, None))...
2023-10-18 14:37:06,070 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(600, 728, None), slice(100, 228, None))...
2023-10-18 14:37:06,076 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(600, 728, None), slice(200, 328, None))...
2023-10-18 14:37:06,082 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(600, 728, None), slice(300, 428, None))...
2023-10-18 14:37:06,258 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(600, 728, None), slice(400, 528, None))...
2023-10-18 14:37:06,264 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(600, 728, None), slice(500, 628, None))...
2023-10-18 14:37:06,271 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(600, 728, None), slice(600, 728, None))...
2023-10-18 14:37:06,277 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(600, 728, None), slice(700, 828, None))...
2023-10-18 14:37:06,453 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(600, 728, None), slice(800, 928, None))...
2023-10-18 14:37:06,460 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(600, 728, None), slice(900, 1028, None))...
2023-10-18 14:37:06,466 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(600, 728, None), slice(1000, 1128, None))...
2023-10-18 14:37:06,472 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(600, 728, None), slice(1036, 1164, None))...
2023-10-18 14:37:06,647 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(700, 828, None), slice(0, 128, None))...
2023-10-18 14:37:06,655 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(700, 828, None), slice(100, 228, None))...
2023-10-18 14:37:06,661 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(700, 828, None), slice(200, 328, None))...
2023-10-18 14:37:06,667 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(700, 828, None), slice(300, 428, None))...
2023-10-18 14:37:06,843 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(700, 828, None), slice(400, 528, None))...
2023-10-18 14:37:06,850 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(700, 828, None), slice(500, 628, None))...
2023-10-18 14:37:06,856 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(700, 828, None), slice(600, 728, None))...
2023-10-18 14:37:06,862 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(700, 828, None), slice(700, 828, None))...
2023-10-18 14:37:07,038 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(700, 828, None), slice(800, 928, None))...
2023-10-18 14:37:07,044 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(700, 828, None), slice(900, 1028, None))...
2023-10-18 14:37:07,051 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(700, 828, None), slice(1000, 1128, None))...
2023-10-18 14:37:07,057 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(700, 828, None), slice(1036, 1164, None))...
2023-10-18 14:37:07,234 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(800, 928, None), slice(0, 128, None))...
2023-10-18 14:37:07,241 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(800, 928, None), slice(100, 228, None))...
2023-10-18 14:37:07,247 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(800, 928, None), slice(200, 328, None))...
2023-10-18 14:37:07,253 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(800, 928, None), slice(300, 428, None))...
2023-10-18 14:37:07,428 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(800, 928, None), slice(400, 528, None))...
2023-10-18 14:37:07,435 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(800, 928, None), slice(500, 628, None))...
2023-10-18 14:37:07,442 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(800, 928, None), slice(600, 728, None))...
2023-10-18 14:37:07,448 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(800, 928, None), slice(700, 828, None))...
2023-10-18 14:37:07,624 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(800, 928, None), slice(800, 928, None))...
2023-10-18 14:37:07,631 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(800, 928, None), slice(900, 1028, None))...
2023-10-18 14:37:07,637 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(800, 928, None), slice(1000, 1128, None))...
2023-10-18 14:37:07,643 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(800, 928, None), slice(1036, 1164, None))...
2023-10-18 14:37:07,819 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(900, 1028, None), slice(0, 128, None))...
2023-10-18 14:37:07,826 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(900, 1028, None), slice(100, 228, None))...
2023-10-18 14:37:07,832 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(900, 1028, None), slice(200, 328, None))...
2023-10-18 14:37:07,839 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(900, 1028, None), slice(300, 428, None))...
2023-10-18 14:37:08,015 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(900, 1028, None), slice(400, 528, None))...
2023-10-18 14:37:08,022 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(900, 1028, None), slice(500, 628, None))...
2023-10-18 14:37:08,028 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(900, 1028, None), slice(600, 728, None))...
2023-10-18 14:37:08,034 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(900, 1028, None), slice(700, 828, None))...
2023-10-18 14:37:08,211 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(900, 1028, None), slice(800, 928, None))...
2023-10-18 14:37:08,217 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(900, 1028, None), slice(900, 1028, None))...
2023-10-18 14:37:08,223 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(900, 1028, None), slice(1000, 1128, None))...
2023-10-18 14:37:08,230 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(900, 1028, None), slice(1036, 1164, None))...
2023-10-18 14:37:08,407 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(1000, 1128, None), slice(0, 128, None))...
2023-10-18 14:37:08,414 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(1000, 1128, None), slice(100, 228, None))...
2023-10-18 14:37:08,420 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(1000, 1128, None), slice(200, 328, None))...
2023-10-18 14:37:08,426 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(1000, 1128, None), slice(300, 428, None))...
2023-10-18 14:37:08,602 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(1000, 1128, None), slice(400, 528, None))...
2023-10-18 14:37:08,608 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(1000, 1128, None), slice(500, 628, None))...
2023-10-18 14:37:08,614 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(1000, 1128, None), slice(600, 728, None))...
2023-10-18 14:37:08,620 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(1000, 1128, None), slice(700, 828, None))...
2023-10-18 14:37:08,795 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(1000, 1128, None), slice(800, 928, None))...
2023-10-18 14:37:08,801 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(1000, 1128, None), slice(900, 1028, None))...
2023-10-18 14:37:08,808 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(1000, 1128, None), slice(1000, 1128, None))...
2023-10-18 14:37:08,814 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(1000, 1128, None), slice(1036, 1164, None))...
2023-10-18 14:37:08,989 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(1036, 1164, None), slice(0, 128, None))...
2023-10-18 14:37:08,997 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(1036, 1164, None), slice(100, 228, None))...
2023-10-18 14:37:09,003 [MainThread] INFO UNetPredictor - Saving predictions for slice:(slice(0, 4, None), slice(0, 64, None), slice(1036, 1164, None), slice(200, 328, None))...
